experiment_family,geometry_seed,sensor_seed,level,process_seed,process_noise_seed_resolved,process_noise_checksum
stage1c_geometry,505,22,L1,1008,54592638101903543,7f2343efbd40cc7026deb9e6d3c200eb385c74220ed6e4ce32732541ffb89657
stage1c_geometry,505,22,L1,1009,11194554857629695310,f64d6d6dd592e5a5fb391064da97df9913dff3be25377a3940a66577cec21194
stage1c_geometry,505,22,L1,1010,7491765953271474469,de4785a89accb169485a1c53a57cc097bc881da8ce390d611399f9ba80b0c5d9
stage1c_geometry,505,22,L1,1011,10182881568055597835,c2cbcc1fc7183a675f5482d199783993170cec9c95ef0198025309e46d2b6bcb
stage1c_geometry,505,22,L1,1012,18303692145041695459,dc3a3e97f50dfd6af012add70d0dd96efe5f92d40e6bae40a09f81b45e64b283
stage1c_geometry,505,22,L1,1013,6499873444752368037,5d77275069b20c3f5f49559684b49590adf4afaea2b3b17cbb34595e14d61366
stage1c_geometry,505,22,L1,1014,11356273458965396679,cb3c9a067d8a92193d4fd2501b0ab16aedfbd63f4d6773fd8eb3341e1bbf6589
stage1c_geometry,505,22,L1,1015,11681688602774566519,c7fbe20c8dce43998db5e944966a113375cb312b3685482977dbdf0cbd96ccb2
stage1c_geometry,505,22,L1,1016,4381237267900900791,fa72d40a68e2022ac6e211e02b3208e60bf0eea92f03a853e98f53d5943bf0fe
stage1c_geometry,505,22,L1,1017,663509777528690278,2c887d42bf475e0bf11c80dba5d25d7d01fc9d4bfd7856acd537ce2fa5d1e56c
stage1c_geometry,505,22,L1,1018,6318102435340539946,3aba96f37eb0ce792290b9447b6b5f130c55503d798bbbb1332d5f2a93679579
stage1c_geometry,505,22,L1,1019,2658046682017317242,85a36a28ceb26774ac78500131e7a956ee94e8628b8320f7dda4a390ef579aab
stage1c_geometry,505,22,L1,1020,5344135239245408583,19eae887d34b3a3fb5d9eb9a0eed06f8345e0b7fd4788db92e4ec5960bdc5736
stage1c_geometry,505,22,L1,1021,1386939752648633986,ed436598f8546cf2197ce386c308526b3d5d87bbabae1cb51b240f857c76f2de
stage1c_geometry,505,22,L1,1022,606515819483995624,ddd3a51b798ee0480c8d21bea6a55ae6a77aebc0fac3a8c9dfbf3a7eef8faa7d
stage1c_geometry,505,22,L1,1023,16250416572243521918,e1989a0e0e8f4ba387d7c89109cfb9f54d7a0033299f9ea0d947eac97efd030f
stage1c_geometry,505,22,L1,1024,18185737151507099385,0be01b22f53912a57e889919891941167f42a7bde6a53cf1de358c7560b39061
stage1c_geometry,505,22,L1,1025,16569157964538472135,01ffa23d9791243b931c8c16905d013965016e1a1bf4c790aeb8ddded554dce5
stage1c_geometry,505,22,L1,1026,1080884242972178897,6921e262c5cb0bc0d661cf6c80684448e8e5c10e594cde8e77f18fbab14a4075
stage1c_geometry,505,22,L1,1027,11468135201624366854,8de9e4365ad0c23c5b301cdeb3f48a492ee67f11f48bee698e5b81d2616dc6ab
stage1c_geometry,505,22,L1,1028,8734992435708989743,bcc0b05e785e6b7f47114913124716e56c1bb29ce04caadf6b7566a3b6363e7e
stage1c_geometry,505,22,L1,1029,11399769572982043355,0f9618ad1cd2abd6e33d70c7de9ac1d951a1161ca4c39a5b2d0c9d994fe1f7d7
stage1c_geometry,505,22,L1,1030,7825177732519084153,c34f9d9aee4ce624126eef7ebc8e75f5450d7af294ae7ee1ad848260a1296787
stage1c_geometry,505,11,L2,1001,4922926651472549753,9ab171eb6adbed449bf7d6a45fd5deb854f1b36f3ac530df31ad15a6914cb326
stage1c_geometry,505,11,L2,1002,7401430453112825264,9ab0ac9b72ede870403a5b191e20d485e7a6b362c6db5adc28fd4d45f73ea62d
stage1c_geometry,505,11,L2,1003,11076189852499813258,f1043f05205a5ebac00bf993728c0d403189c2a57ea941d0868695dc9fac80a6
stage1c_geometry,505,11,L2,1004,13486535569692026796,15df122490e86ec390516798410794415c2de05682cda3b774477851f63f918a
stage1c_geometry,505,11,L2,1005,17868919141995675837,0b762a235cf739a95c4983dbd81b54c87405a63fe2716bde6b0e6c03f3c105fd
stage1c_geometry,505,11,L2,1006,15650804106929077007,a346398c36d6222f23db59ae0175fe25e72a6973f5e6f83682170adcc277d0f0
stage1c_geometry,505,11,L2,1007,11355542659879103599,5fe0680994c7c2164f608c9b43c2715e1ea067b1f0cbe6c95ae4ca1cc08f2833
stage1c_geometry,505,11,L2,1008,3422382578237154190,d070b18409d906610e93ee3abc24e7ea76dc90ba400a3799498a93a484b60fa7
stage1c_geometry,505,11,L2,1009,8842807147241019510,2ac1e9798a0daff5b13726ce6d60c43989bd416d6af3c8522a91df796c453e2e
stage1c_geometry,505,11,L2,1010,11299291455675489766,5f748f1ce5df9902235380e897c1638721111eea716d919bef5eebda6a10c64e
stage1c_geometry,505,11,L2,1011,13133164380893867479,bc5813a2c3e058515fd68abad980b986135c00d0f36fa38234fa1a10fbbc3151
stage1c_geometry,505,11,L2,1012,14093972979199903658,25e2637a104ff5edc4a0592956f9b5173a4cf8d15e683a7e73300cdbb4d19b31
stage1c_geometry,505,11,L2,1013,3818859777115314431,ef796422f01ba4c1134bcaf63d50fcd35e6ce7a1ad9db10f6eb6813741b78e0b
stage1c_geometry,505,11,L2,1014,5841482386975157185,2cc3ccfca8496d95108ba3c4302a8c61cf0094e677c82d84fb5b80a2b7e364e1
stage1c_geometry,505,11,L2,1015,2562570851272938611,94368314cec42a53ad5df420f8922cbb4e8613c026bb0d75944466677cdb0497
stage1c_geometry,505,11,L2,1016,13502120950472118084,ce9bb693277fcc17cfda201d3e7258ab38b84c6c51d9b15391e9c0227edbc0e5
stage1c_geometry,505,11,L2,1017,2126554174165617041,a44dee4f28fc272d8cc8e11d9d00f83673578fb04457dfd9566489334629d172
stage1c_geometry,505,11,L2,1018,17472007439694239613,05b12ac18508bd0e6253b5ae17d06452e595f5f195b1f698a5b7bd05ca0ff46d
stage1c_geometry,505,11,L2,1019,10242067043806790881,4401164a23b094db1ef5ff75466d8166bd65e10af68a08931fb4aa0adf524b70
stage1c_geometry,505,11,L2,1020,16158917412371317278,efb8f4c18dd5e8ac1ec84ee3478858c21f168c51f9d46055b2cf448d1a9a691f
stage1c_geometry,505,11,L2,1021,1798239851352064952,8ad9cde4d4334ee2b8183a765a07ebd0055e00f7b0781fbb54af8cc29a93ff17
stage1c_geometry,505,11,L2,1022,17440008087880108711,8e8402fbd58e5e39d347b3777d79fc5a18cb3a9ab4f9985865df487e1e4ef3d2
stage1c_geometry,505,11,L2,1023,10254570550781748735,c8e547c79f6cc77ab26a2736cf5743a6200dbfe2a5d83365e63a9ee5ee358172
stage1c_geometry,505,11,L2,1024,1473496385099863037,94ff5fa9beca77fe1831c9778c7d4b7cdf9322ebbc6a75ac17668c97f731c199
stage1c_geometry,505,11,L2,1025,9472733631837587642,c466fcdb415a9cdaa749083626b5926e78d5be1c7072b83b12cc24918a709b88
stage1c_geometry,505,11,L2,1026,13757354382786522262,b64e350437e47f7168d614326ae056261dfcd7d2456a329f986c5f74b066fdeb
stage1c_geometry,505,11,L2,1027,11564254469337290842,c2942458550b6d289e60c61c540c00df873b6994dc85295cc7b4e82334074076
stage1c_geometry,505,11,L2,1028,378370529380352180,2ad7dfd22a511af39d4f440b739b8877650670fc1b3a153be927cbcdd9dc6355
stage1c_geometry,505,11,L2,1029,3895615302960044134,eafaf898d8c3a96bcd3959c9c74cc6121b61cc4f61882ce5691277a4c708e686
stage1c_geometry,505,11,L2,1030,16223846263897824738,a176ce40f4030aa0664c7cc02d253e9742db0cb3340177492f95b919cdc5456e
stage1c_geometry,505,22,L2,1001,8769790689032793250,53300dcaaf89f241a4174f798daf34385043f76f5aee4c2d40a655b012609a30
stage1c_geometry,505,22,L2,1002,3334094063251000081,821a6a1944b4760a0d4717f5959417064634141e5c1244b898664373798b2de2
stage1c_geometry,505,22,L2,1003,17683865747048420834,71bfb7b5e9507bdc249212bd9907ad8508a34535f11f21c1b5219d047edea702
stage1c_geometry,505,22,L2,1004,8746690869014219108,3b537f0b44865d0f10a946a951939c813100a0cba9fa80b2b463b23de85159ac
stage1c_geometry,505,22,L2,1005,4672159083679400151,2c4587adab5266dd8823c67a864ae3202bccbbdef803dbc6a919a6fa3fe7f12b
stage1c_geometry,505,22,L2,1006,17804178109473792138,70d81b0270a580f36949f8473416935f8e39038cfe8ed36702a41f7eefa2a4db
stage1c_geometry,505,22,L2,1007,18385224181131395206,930d19c33cd73cf971dcaab9baecedec15fe744b31d1dbda8169a32a716dc069
stage1c_geometry,505,22,L2,1008,54592638101903543,7f2343efbd40cc7026deb9e6d3c200eb385c74220ed6e4ce32732541ffb89657
stage1c_geometry,505,22,L2,1009,11194554857629695310,f64d6d6dd592e5a5fb391064da97df9913dff3be25377a3940a66577cec21194
stage1c_geometry,505,22,L2,1010,7491765953271474469,de4785a89accb169485a1c53a57cc097bc881da8ce390d611399f9ba80b0c5d9
stage1c_geometry,505,22,L2,1011,10182881568055597835,c2cbcc1fc7183a675f5482d199783993170cec9c95ef0198025309e46d2b6bcb
stage1c_geometry,505,22,L2,1012,18303692145041695459,dc3a3e97f50dfd6af012add70d0dd96efe5f92d40e6bae40a09f81b45e64b283
stage1c_geometry,505,22,L2,1013,6499873444752368037,5d77275069b20c3f5f49559684b49590adf4afaea2b3b17cbb34595e14d61366
stage1c_geometry,505,22,L2,1014,11356273458965396679,cb3c9a067d8a92193d4fd2501b0ab16aedfbd63f4d6773fd8eb3341e1bbf6589
stage1c_geometry,505,22,L2,1015,11681688602774566519,c7fbe20c8dce43998db5e944966a113375cb312b3685482977dbdf0cbd96ccb2
stage1c_geometry,505,22,L2,1016,4381237267900900791,fa72d40a68e2022ac6e211e02b3208e60bf0eea92f03a853e98f53d5943bf0fe
stage1c_geometry,505,22,L2,1017,663509777528690278,2c887d42bf475e0bf11c80dba5d25d7d01fc9d4bfd7856acd537ce2fa5d1e56c
stage1c_geometry,505,22,L2,1018,6318102435340539946,3aba96f37eb0ce792290b9447b6b5f130c55503d798bbbb1332d5f2a93679579
stage1c_geometry,505,22,L2,1019,2658046682017317242,85a36a28ceb26774ac78500131e7a956ee94e8628b8320f7dda4a390ef579aab
stage1c_geometry,505,22,L2,1020,5344135239245408583,19eae887d34b3a3fb5d9eb9a0eed06f8345e0b7fd4788db92e4ec5960bdc5736
stage1c_geometry,505,22,L2,1021,1386939752648633986,ed436598f8546cf2197ce386c308526b3d5d87bbabae1cb51b240f857c76f2de
stage1c_geometry,505,22,L2,1022,606515819483995624,ddd3a51b798ee0480c8d21bea6a55ae6a77aebc0fac3a8c9dfbf3a7eef8faa7d
stage1c_geometry,505,22,L2,1023,16250416572243521918,e1989a0e0e8f4ba387d7c89109cfb9f54d7a0033299f9ea0d947eac97efd030f
stage1c_geometry,505,22,L2,1024,18185737151507099385,0be01b22f53912a57e889919891941167f42a7bde6a53cf1de358c7560b39061
stage1c_geometry,505,22,L2,1025,16569157964538472135,01ffa23d9791243b931c8c16905d013965016e1a1bf4c790aeb8ddded554dce5
stage1c_geometry,505,22,L2,1026,1080884242972178897,6921e262c5cb0bc0d661cf6c80684448e8e5c10e594cde8e77f18fbab14a4075
stage1c_geometry,505,22,L2,1027,11468135201624366854,8de9e4365ad0c23c5b301cdeb3f48a492ee67f11f48bee698e5b81d2616dc6ab
stage1c_geometry,505,22,L2,1028,8734992435708989743,bcc0b05e785e6b7f47114913124716e56c1bb29ce04caadf6b7566a3b6363e7e
stage1c_geometry,505,22,L2,1029,11399769572982043355,0f9618ad1cd2abd6e33d70c7de9ac1d951a1161ca4c39a5b2d0c9d994fe1f7d7
stage1c_geometry,505,22,L2,1030,7825177732519084153,c34f9d9aee4ce624126eef7ebc8e75f5450d7af294ae7ee1ad848260a1296787
stage1c_geometry,505,11,L3,1001,4922926651472549753,9ab171eb6adbed449bf7d6a45fd5deb854f1b36f3ac530df31ad15a6914cb326
stage1c_geometry,505,11,L3,1002,7401430453112825264,9ab0ac9b72ede870403a5b191e20d485e7a6b362c6db5adc28fd4d45f73ea62d
stage1c_geometry,505,11,L3,1003,11076189852499813258,f1043f05205a5ebac00bf993728c0d403189c2a57ea941d0868695dc9fac80a6
stage1c_geometry,505,11,L3,1004,13486535569692026796,15df122490e86ec390516798410794415c2de05682cda3b774477851f63f918a
stage1c_geometry,505,11,L3,1005,17868919141995675837,0b762a235cf739a95c4983dbd81b54c87405a63fe2716bde6b0e6c03f3c105fd
stage1c_geometry,505,11,L3,1006,15650804106929077007,a346398c36d6222f23db59ae0175fe25e72a6973f5e6f83682170adcc277d0f0
stage1c_geometry,505,11,L3,1007,11355542659879103599,5fe0680994c7c2164f608c9b43c2715e1ea067b1f0cbe6c95ae4ca1cc08f2833
stage1c_geometry,505,11,L3,1008,3422382578237154190,d070b18409d906610e93ee3abc24e7ea76dc90ba400a3799498a93a484b60fa7
stage1c_geometry,505,11,L3,1009,8842807147241019510,2ac1e9798a0daff5b13726ce6d60c43989bd416d6af3c8522a91df796c453e2e
stage1c_geometry,505,11,L3,1010,11299291455675489766,5f748f1ce5df9902235380e897c1638721111eea716d919bef5eebda6a10c64e
stage1c_geometry,505,11,L3,1011,13133164380893867479,bc5813a2c3e058515fd68abad980b986135c00d0f36fa38234fa1a10fbbc3151
stage1c_geometry,505,11,L3,1012,14093972979199903658,25e2637a104ff5edc4a0592956f9b5173a4cf8d15e683a7e73300cdbb4d19b31
stage1c_geometry,505,11,L3,1013,3818859777115314431,ef796422f01ba4c1134bcaf63d50fcd35e6ce7a1ad9db10f6eb6813741b78e0b
stage1c_geometry,505,11,L3,1014,5841482386975157185,2cc3ccfca8496d95108ba3c4302a8c61cf0094e677c82d84fb5b80a2b7e364e1
stage1c_geometry,505,11,L3,1015,2562570851272938611,94368314cec42a53ad5df420f8922cbb4e8613c026bb0d75944466677cdb0497
stage1c_geometry,505,11,L3,1016,13502120950472118084,ce9bb693277fcc17cfda201d3e7258ab38b84c6c51d9b15391e9c0227edbc0e5
stage1c_geometry,505,11,L3,1017,2126554174165617041,a44dee4f28fc272d8cc8e11d9d00f83673578fb04457dfd9566489334629d172
stage1c_geometry,505,11,L3,1018,17472007439694239613,05b12ac18508bd0e6253b5ae17d06452e595f5f195b1f698a5b7bd05ca0ff46d
stage1c_geometry,505,11,L3,1019,10242067043806790881,4401164a23b094db1ef5ff75466d8166bd65e10af68a08931fb4aa0adf524b70
stage1c_geometry,505,11,L3,1020,16158917412371317278,efb8f4c18dd5e8ac1ec84ee3478858c21f168c51f9d46055b2cf448d1a9a691f
stage1c_geometry,505,11,L3,1021,1798239851352064952,8ad9cde4d4334ee2b8183a765a07ebd0055e00f7b0781fbb54af8cc29a93ff17
stage1c_geometry,505,11,L3,1022,17440008087880108711,8e8402fbd58e5e39d347b3777d79fc5a18cb3a9ab4f9985865df487e1e4ef3d2
stage1c_geometry,505,11,L3,1023,10254570550781748735,c8e547c79f6cc77ab26a2736cf5743a6200dbfe2a5d83365e63a9ee5ee358172
stage1c_geometry,505,11,L3,1024,1473496385099863037,94ff5fa9beca77fe1831c9778c7d4b7cdf9322ebbc6a75ac17668c97f731c199
stage1c_geometry,505,11,L3,1025,9472733631837587642,c466fcdb415a9cdaa749083626b5926e78d5be1c7072b83b12cc24918a709b88
stage1c_geometry,505,11,L3,1026,13757354382786522262,b64e350437e47f7168d614326ae056261dfcd7d2456a329f986c5f74b066fdeb
stage1c_geometry,505,11,L3,1027,11564254469337290842,c2942458550b6d289e60c61c540c00df873b6994dc85295cc7b4e82334074076
stage1c_geometry,505,11,L3,1028,378370529380352180,2ad7dfd22a511af39d4f440b739b8877650670fc1b3a153be927cbcdd9dc6355
stage1c_geometry,505,11,L3,1029,3895615302960044134,eafaf898d8c3a96bcd3959c9c74cc6121b61cc4f61882ce5691277a4c708e686
stage1c_geometry,505,11,L3,1030,16223846263897824738,a176ce40f4030aa0664c7cc02d253e9742db0cb3340177492f95b919cdc5456e
stage1c_geometry,505,22,L3,1001,8769790689032793250,53300dcaaf89f241a4174f798daf34385043f76f5aee4c2d40a655b012609a30
stage1c_geometry,505,22,L3,1002,3334094063251000081,821a6a1944b4760a0d4717f5959417064634141e5c1244b898664373798b2de2
stage1c_geometry,505,22,L3,1003,17683865747048420834,71bfb7b5e9507bdc249212bd9907ad8508a34535f11f21c1b5219d047edea702
stage1c_geometry,505,22,L3,1004,8746690869014219108,3b537f0b44865d0f10a946a951939c813100a0cba9fa80b2b463b23de85159ac
stage1c_geometry,505,22,L3,1005,4672159083679400151,2c4587adab5266dd8823c67a864ae3202bccbbdef803dbc6a919a6fa3fe7f12b
stage1c_geometry,505,22,L3,1006,17804178109473792138,70d81b0270a580f36949f8473416935f8e39038cfe8ed36702a41f7eefa2a4db
stage1c_geometry,505,22,L3,1007,18385224181131395206,930d19c33cd73cf971dcaab9baecedec15fe744b31d1dbda8169a32a716dc069
stage1c_geometry,505,22,L3,1008,54592638101903543,7f2343efbd40cc7026deb9e6d3c200eb385c74220ed6e4ce32732541ffb89657
stage1c_geometry,505,22,L3,1009,11194554857629695310,f64d6d6dd592e5a5fb391064da97df9913dff3be25377a3940a66577cec21194
stage1c_geometry,505,22,L3,1010,7491765953271474469,de4785a89accb169485a1c53a57cc097bc881da8ce390d611399f9ba80b0c5d9
stage1c_geometry,505,22,L3,1011,10182881568055597835,c2cbcc1fc7183a675f5482d199783993170cec9c95ef0198025309e46d2b6bcb
stage1c_geometry,505,22,L3,1012,18303692145041695459,dc3a3e97f50dfd6af012add70d0dd96efe5f92d40e6bae40a09f81b45e64b283
stage1c_geometry,505,22,L3,1013,6499873444752368037,5d77275069b20c3f5f49559684b49590adf4afaea2b3b17cbb34595e14d61366
stage1c_geometry,505,22,L3,1014,11356273458965396679,cb3c9a067d8a92193d4fd2501b0ab16aedfbd63f4d6773fd8eb3341e1bbf6589
stage1c_geometry,505,22,L3,1015,11681688602774566519,c7fbe20c8dce43998db5e944966a113375cb312b3685482977dbdf0cbd96ccb2
stage1c_geometry,505,22,L3,1016,4381237267900900791,fa72d40a68e2022ac6e211e02b3208e60bf0eea92f03a853e98f53d5943bf0fe
stage1c_geometry,505,22,L3,1017,663509777528690278,2c887d42bf475e0bf11c80dba5d25d7d01fc9d4bfd7856acd537ce2fa5d1e56c
stage1c_geometry,505,22,L3,1018,6318102435340539946,3aba96f37eb0ce792290b9447b6b5f130c55503d798bbbb1332d5f2a93679579
stage1c_geometry,505,22,L3,1019,2658046682017317242,85a36a28ceb26774ac78500131e7a956ee94e8628b8320f7dda4a390ef579aab
stage1c_geometry,505,22,L3,1020,5344135239245408583,19eae887d34b3a3fb5d9eb9a0eed06f8345e0b7fd4788db92e4ec5960bdc5736
stage1c_geometry,505,22,L3,1021,1386939752648633986,ed436598f8546cf2197ce386c308526b3d5d87bbabae1cb51b240f857c76f2de
stage1c_geometry,505,22,L3,1022,606515819483995624,ddd3a51b798ee0480c8d21bea6a55ae6a77aebc0fac3a8c9dfbf3a7eef8faa7d
stage1c_geometry,505,22,L3,1023,16250416572243521918,e1989a0e0e8f4ba387d7c89109cfb9f54d7a0033299f9ea0d947eac97efd030f
stage1c_geometry,505,22,L3,1024,18185737151507099385,0be01b22f53912a57e889919891941167f42a7bde6a53cf1de358c7560b39061
stage1c_geometry,505,22,L3,1025,16569157964538472135,01ffa23d9791243b931c8c16905d013965016e1a1bf4c790aeb8ddded554dce5
stage1c_geometry,505,22,L3,1026,1080884242972178897,6921e262c5cb0bc0d661cf6c80684448e8e5c10e594cde8e77f18fbab14a4075
stage1c_geometry,505,22,L3,1027,11468135201624366854,8de9e4365ad0c23c5b301cdeb3f48a492ee67f11f48bee698e5b81d2616dc6ab
stage1c_geometry,505,22,L3,1028,8734992435708989743,bcc0b05e785e6b7f47114913124716e56c1bb29ce04caadf6b7566a3b6363e7e
stage1c_geometry,505,22,L3,1029,11399769572982043355,0f9618ad1cd2abd6e33d70c7de9ac1d951a1161ca4c39a5b2d0c9d994fe1f7d7
stage1c_geometry,505,22,L3,1030,7825177732519084153,c34f9d9aee4ce624126eef7ebc8e75f5450d7af294ae7ee1ad848260a1296787
stage1c_geometry,505,11,L4,1001,4922926651472549753,9ab171eb6adbed449bf7d6a45fd5deb854f1b36f3ac530df31ad15a6914cb326
stage1c_geometry,505,11,L4,1002,7401430453112825264,9ab0ac9b72ede870403a5b191e20d485e7a6b362c6db5adc28fd4d45f73ea62d
stage1c_geometry,505,11,L4,1003,11076189852499813258,f1043f05205a5ebac00bf993728c0d403189c2a57ea941d0868695dc9fac80a6
stage1c_geometry,505,11,L4,1004,13486535569692026796,15df122490e86ec390516798410794415c2de05682cda3b774477851f63f918a
stage1c_geometry,505,11,L4,1005,17868919141995675837,0b762a235cf739a95c4983dbd81b54c87405a63fe2716bde6b0e6c03f3c105fd
stage1c_geometry,505,11,L4,1006,15650804106929077007,a346398c36d6222f23db59ae0175fe25e72a6973f5e6f83682170adcc277d0f0
stage1c_geometry,505,11,L4,1007,11355542659879103599,5fe0680994c7c2164f608c9b43c2715e1ea067b1f0cbe6c95ae4ca1cc08f2833
stage1c_geometry,505,11,L4,1008,3422382578237154190,d070b18409d906610e93ee3abc24e7ea76dc90ba400a3799498a93a484b60fa7
stage1c_geometry,505,11,L4,1009,8842807147241019510,2ac1e9798a0daff5b13726ce6d60c43989bd416d6af3c8522a91df796c453e2e
stage1c_geometry,505,11,L4,1010,11299291455675489766,5f748f1ce5df9902235380e897c1638721111eea716d919bef5eebda6a10c64e
stage1c_geometry,505,11,L4,1011,13133164380893867479,bc5813a2c3e058515fd68abad980b986135c00d0f36fa38234fa1a10fbbc3151
stage1c_geometry,505,11,L4,1012,14093972979199903658,25e2637a104ff5edc4a0592956f9b5173a4cf8d15e683a7e73300cdbb4d19b31
stage1c_geometry,505,11,L4,1013,3818859777115314431,ef796422f01ba4c1134bcaf63d50fcd35e6ce7a1ad9db10f6eb6813741b78e0b
stage1c_geometry,505,11,L4,1014,5841482386975157185,2cc3ccfca8496d95108ba3c4302a8c61cf0094e677c82d84fb5b80a2b7e364e1
stage1c_geometry,505,11,L4,1015,2562570851272938611,94368314cec42a53ad5df420f8922cbb4e8613c026bb0d75944466677cdb0497
stage1c_geometry,505,11,L4,1016,13502120950472118084,ce9bb693277fcc17cfda201d3e7258ab38b84c6c51d9b15391e9c0227edbc0e5
stage1c_geometry,505,11,L4,1017,2126554174165617041,a44dee4f28fc272d8cc8e11d9d00f83673578fb04457dfd9566489334629d172
stage1c_geometry,505,11,L4,1018,17472007439694239613,05b12ac18508bd0e6253b5ae17d06452e595f5f195b1f698a5b7bd05ca0ff46d
stage1c_geometry,505,11,L4,1019,10242067043806790881,4401164a23b094db1ef5ff75466d8166bd65e10af68a08931fb4aa0adf524b70
stage1c_geometry,505,11,L4,1020,16158917412371317278,efb8f4c18dd5e8ac1ec84ee3478858c21f168c51f9d46055b2cf448d1a9a691f
stage1c_geometry,505,11,L4,1021,1798239851352064952,8ad9cde4d4334ee2b8183a765a07ebd0055e00f7b0781fbb54af8cc29a93ff17
stage1c_geometry,505,11,L4,1022,17440008087880108711,8e8402fbd58e5e39d347b3777d79fc5a18cb3a9ab4f9985865df487e1e4ef3d2
stage1c_geometry,505,11,L4,1023,10254570550781748735,c8e547c79f6cc77ab26a2736cf5743a6200dbfe2a5d83365e63a9ee5ee358172
stage1c_geometry,505,11,L4,1024,1473496385099863037,94ff5fa9beca77fe1831c9778c7d4b7cdf9322ebbc6a75ac17668c97f731c199
stage1c_geometry,505,11,L4,1025,9472733631837587642,c466fcdb415a9cdaa749083626b5926e78d5be1c7072b83b12cc24918a709b88
stage1c_geometry,505,11,L4,1026,13757354382786522262,b64e350437e47f7168d614326ae056261dfcd7d2456a329f986c5f74b066fdeb
stage1c_geometry,505,11,L4,1027,11564254469337290842,c2942458550b6d289e60c61c540c00df873b6994dc85295cc7b4e82334074076
stage1c_geometry,505,11,L4,1028,378370529380352180,2ad7dfd22a511af39d4f440b739b8877650670fc1b3a153be927cbcdd9dc6355
stage1c_geometry,505,11,L4,1029,3895615302960044134,eafaf898d8c3a96bcd3959c9c74cc6121b61cc4f61882ce5691277a4c708e686
stage1c_geometry,505,11,L4,1030,16223846263897824738,a176ce40f4030aa0664c7cc02d253e9742db0cb3340177492f95b919cdc5456e
stage1c_geometry,505,22,L4,1001,8769790689032793250,53300dcaaf89f241a4174f798daf34385043f76f5aee4c2d40a655b012609a30
stage1c_geometry,505,22,L4,1002,3334094063251000081,821a6a1944b4760a0d4717f5959417064634141e5c1244b898664373798b2de2
stage1c_geometry,505,22,L4,1003,17683865747048420834,71bfb7b5e9507bdc249212bd9907ad8508a34535f11f21c1b5219d047edea702
stage1c_geometry,505,22,L4,1004,8746690869014219108,3b537f0b44865d0f10a946a951939c813100a0cba9fa80b2b463b23de85159ac
stage1c_geometry,505,22,L4,1005,4672159083679400151,2c4587adab5266dd8823c67a864ae3202bccbbdef803dbc6a919a6fa3fe7f12b
stage1c_geometry,505,22,L4,1006,17804178109473792138,70d81b0270a580f36949f8473416935f8e39038cfe8ed36702a41f7eefa2a4db
stage1c_geometry,505,22,L4,1007,18385224181131395206,930d19c33cd73cf971dcaab9baecedec15fe744b31d1dbda8169a32a716dc069
stage1c_geometry,505,22,L4,1008,54592638101903543,7f2343efbd40cc7026deb9e6d3c200eb385c74220ed6e4ce32732541ffb89657
stage1c_geometry,505,22,L4,1009,11194554857629695310,f64d6d6dd592e5a5fb391064da97df9913dff3be25377a3940a66577cec21194
stage1c_geometry,505,22,L4,1010,7491765953271474469,de4785a89accb169485a1c53a57cc097bc881da8ce390d611399f9ba80b0c5d9
stage1c_geometry,505,22,L4,1011,10182881568055597835,c2cbcc1fc7183a675f5482d199783993170cec9c95ef0198025309e46d2b6bcb
stage1c_geometry,505,22,L4,1012,18303692145041695459,dc3a3e97f50dfd6af012add70d0dd96efe5f92d40e6bae40a09f81b45e64b283
stage1c_geometry,505,22,L4,1013,6499873444752368037,5d77275069b20c3f5f49559684b49590adf4afaea2b3b17cbb34595e14d61366
stage1c_geometry,505,22,L4,1014,11356273458965396679,cb3c9a067d8a92193d4fd2501b0ab16aedfbd63f4d6773fd8eb3341e1bbf6589
stage1c_geometry,505,22,L4,1015,11681688602774566519,c7fbe20c8dce43998db5e944966a113375cb312b3685482977dbdf0cbd96ccb2
stage1c_geometry,505,22,L4,1016,4381237267900900791,fa72d40a68e2022ac6e211e02b3208e60bf0eea92f03a853e98f53d5943bf0fe
stage1c_geometry,505,22,L4,1017,663509777528690278,2c887d42bf475e0bf11c80dba5d25d7d01fc9d4bfd7856acd537ce2fa5d1e56c
stage1c_geometry,505,22,L4,1018,6318102435340539946,3aba96f37eb0ce792290b9447b6b5f130c55503d798bbbb1332d5f2a93679579
stage1c_geometry,505,22,L4,1019,2658046682017317242,85a36a28ceb26774ac78500131e7a956ee94e8628b8320f7dda4a390ef579aab
stage1c_geometry,505,22,L4,1020,5344135239245408583,19eae887d34b3a3fb5d9eb9a0eed06f8345e0b7fd4788db92e4ec5960bdc5736
stage1c_geometry,505,22,L4,1021,1386939752648633986,ed436598f8546cf2197ce386c308526b3d5d87bbabae1cb51b240f857c76f2de
stage1c_geometry,505,22,L4,1022,606515819483995624,ddd3a51b798ee0480c8d21bea6a55ae6a77aebc0fac3a8c9dfbf3a7eef8faa7d
stage1c_geometry,505,22,L4,1023,16250416572243521918,e1989a0e0e8f4ba387d7c89109cfb9f54d7a0033299f9ea0d947eac97efd030f
stage1c_geometry,505,22,L4,1024,18185737151507099385,0be01b22f53912a57e889919891941167f42a7bde6a53cf1de358c7560b39061
stage1c_geometry,505,22,L4,1025,16569157964538472135,01ffa23d9791243b931c8c16905d013965016e1a1bf4c790aeb8ddded554dce5
